film_id,film_rating
"5402	","	7.1"
"5403	","	6"
"5404	","	6.2"
"5405	",
"5406	","	5.2"
"5407	","	6.3"
"5408	","	6.6"
"5409	","	6.7"
"5410	","	4.7"
"5411	","	7.2"
"5412	","	3.9"
"5413	","	7"
"5414	","	6"
"5415	","	7"
"5416	","	8"
"5417	","	5.1"
"5418	","	5.9"
"5419	","	5.7"
"5420	","	5"
"5421	","	6.7"
"5422	","	5.8"
"5423	","	3.8"
"5424	","	6.2"
"5425	","	6.2"
"5426	","	5.8"
"5427	","	5"
"5428	","	5.4"
"5429	","	4.8"
"5430	","	6.2"
"5431	","	6.4"
"5432	","	7.1"
"5433	","	5.2"
"5434	","	3.3"
"5435	","	5.4"
"5436	","	8"
"5437	","	7.2"
"5438	","	5.5"
"5439	","	7.2"
"5440	","	5.8"
"5441	","	6.8"
"5442	","	6.7"
"5443	","	6.8"
"5444	","	6.8"
"5445	","	5.6"
"5446	","	7"
"5447	","	6.4"
"5448	","	5.4"
"5449	","	8.5"
"5450	","	6.1"
"5451	","	5.9"
"5452	","	6.9"
"5453	","	5.1"
"5454	","	5.8"
"5455	","	4.9"
"5456	","	4.6"
"5457	","	6.8"
"5458	","	5.3"
"5459	","	6.4"
"5460	","	6.9"
"5461	","	7.2"
"5462	","	6.8"
"5463	","	6.7"
"5464	","	6.9"
"5465	","	6.1"
"5466	","	7.1"
"5467	","	4.3"
"5468	","	6.4"
"5469	","	5.6"
"5470	","	8"
"5471	","	7.6"
"5472	","	6.6"
"5473	","	6"
"5474	","	7.4"
"5475	","	6.2"
"5476	","	7.2"
"5477	","	7.1"
"5478	","	6.9"
"5479	","	5.7"
"5480	","	6.9"
"5481	","	6.3"
"5482	",
"5483	","	6.8"
"5484	","	6"
"5485	","	5.4"
"5486	","	6.7"
"5487	","	6.2"
"5488	","	6.7"
"5489	","	7.4"
"5490	","	6.9"
"5491	","tist, who descends into madness after he kills a stray cat that his live-in girlfriend Annabelle brings home. One murder leads to another, and the complex cover-ups begin.""	25"
"5492	","	6.3"
"5493	","	7.5"
"5494	","	6.8"
"5495	","	6.3"
"5496	","	6.9"
"5497	","	6.9"
"5498	","	5.4"
"5499	","	6.4"
"5500	","	6.7"
"5501	","	6"
"5502	","	5.3"
"5503	","	5.7"
"5504	","	5.7"
"5505	","	6.7"
"5506	","	6"
"5507	","	6.2"
"5508	","	5"
"5509	","	6.5"
"5510	","	7.1"
"5511	","	6.6"
"5512	","	7.5"
"5513	",
"5514	","	5.3"
"5515	","	4.7"
"5516	","	6.3"
"5517	","	4.9"
"5518	","	7"
"5519	","	6.3"
"5520	","	5.3"
"5521	","	6.8"
"5522	","	7.4"
"5523	","	6.5"
"5524	","	6.4"
"5525	","	6.4"
"5526	","	6.4"
"5527	","	6.3"
"5528	","	7"
"5529	","	5.8"
"5530	","	6.8"
"5531	","	6.7"
"5532	","	6.5"
"5533	","	7"
"5534	","	6.8"
"5535	","	5.7"
"5536	","	6.7"
"5537	","	6.6"
"5538	","	6.4"
"5539	","	7.4"
"5540	","	5.8"
"5541	","	5.6"
"5542	","	7.4"
"5543	","	5.4"
"5544	","	5.9"
"5545	","	6.4"
"5546	","	5.2"
"5547	","	5.7"
"5548	","	6.7"
"5549	","	6.8"
"5550	","	3"
"5551	","	5.1"
"5552	","	5.3"
"5553	","	6.1"
"5554	","	7.4"
"5555	","	6.5"
"5556	","	3.3"
"5557	","	7.1"
"5558	","	6.3"
"5559	","	4.1"
"5560	","	3"
"5561	","	5"
"5562	","	5.6"
"5563	","	5.7"
"5564	","	7.7"
"5565	","	4.7"
"5566	","	5.5"
"5567	","	0"
"5568	","	5.9"
"5569	","	5"
"5570	","	6"
"5571	","	6.5"
"5572	","	6.4"
"5573	","	6.8"
"5574	","	5.1"
"5575	","	6.1"
"5576	","	7.1"
"5577	","	5.2"
"5578	","	5.4"
"5579	","	5.5"
"5580	","	6"
"5581	","	5"
"5582	","	4.3"
"5583	","	8.9"
"5584	","	6"
"5585	","	4.9"
"5586	","	1.2"
"5587	","	7.2"
"5588	","	6.7"
"5589	","	5.4"
"5590	","	5.7"
"5591	","	6.6"
"5592	","	6.8"
"5593	","	4.8"
"5594	","	5.8"
"5595	","	5.8"
"5596	","	6"
"5597	","	6.9"
"5598	","	5.5"
"5599	","	6.8"
"5600	","	5.8"
"5601	","	7.3"
"5602	","	7.3"
"5603	","	5.3"
"5604	","	5.2"
"5605	","	6.6"
"5606	","	5.9"
"5607	","	6.5"
"5608	","	7.5"
"5609	","	5.7"
"5610	","	0"
"5611	","	7.1"
"5612	","	6.8"
"5613	","	6.3"
"5614	","	5.7"
"5615	","	6"
"5616	","	3.8"
"5617	","	6.8"
"5618	","	4.9"
"5619	","	7"
"5620	","	5"
"5621	","	5.5"
"5622	","	6"
"5623	","	4.9"
"5624	","	6.9"
"5625	","	6.3"
"5626	","	5.2"
"5627	","	5.5"
"5628	","	6.8"
"5629	","	4.7"
"5630	","	6.5"
"5631	","	5.6"
"5632	","	3.5"
"5633	","	5.4"
"5634	","	6.8"
"5635	","	5.1"
"5636	","	4.9"
"5637	","	6"
"5638	","	4.2"
"5639	","	6.7"
"5640	","	7.6"
"5641	","	6.9"
"5642	","	6.4"
"5643	","	5.9"
"5644	","	5.6"
"5645	","	6.2"
"5646	","	6"
"5647	","	3.5"
"5648	","	8"
"5649	","	5"
"5650	","	5.8"
"5651	","	7.4"
"5652	","	6.8"
"5653	","	6"
"5654	","	2.5"
"5655	","	5.8"
"5656	","	4.8"
"5657	","	7.1"
"5658	","	5.4"
"5659	","	6.3"
"5660	","	6.8"
"5661	","	7.1"
"5662	","	6.7"
"5663	","	3.5"
"5664	","	5"
"5665	","	4.3"
"5666	","	6.7"
"5667	","	7.4"
"5668	","	5.4"
"5669	","	6.2"
"5670	","	5.8"
"5671	","	6.1"
"5672	","	7"
"5673	","	6.1"
"5674	","	7.1"
"5675	","	9"
"5676	","	7.5"
"5677	","	6.7"
"5678	","	5"
"5679	","	5.5"
"5680	","	3"
"5681	","	1"
"5682	","	4.4"
"5683	","	7"
"5684	","	6.6"
"5685	","	5.5"
"5686	","	5.9"
"5687	","	6.1"
"5688	","	5.5"
"5689	","	6.6"
"5690	","	6.5"
"5691	","	6.2"
"5692	","	7.5"
"5693	","	5.5"
"5694	","	5.7"
"5695	","	6.4"
"5696	","	6.7"
"5697	","	8"
"5698	","	7.1"
"5699	","	7.6"
"5700	","	5.5"
"5701	","	6.4"
"5702	","	5.9"
"5703	","	4.8"
"5704	","	6.7"
"5705	","	5.4"
"5706	","	6.6"
"5707	","	8.2"
"5708	",
"5709	","	6.9"
"5710	","	6.8"
"5711	","	6.4"
"5712	","	6.4"
"5713	","	7.3"
"5714	","	5.6"
"5715	","	6.9"
"5716	","	7.3"
"5717	","	0"
"5718	","	8.2"
"5719	","	5.8"
"5720	",
"5721	","	0"
"5722	","	5.8"
"5723	","	6"
"5724	","	3.3"
"5725	","	5.3"
"5726	","	4.4"
"5727	","	5.6"
"5728	","	5.6"
"5729	","	7.2"
"5730	","	7"
"5731	","	5.5"
"5732	",
"5733	","	5.3"
"5734	","	0"
"5735	","	5.9"
"5736	","	7.1"
"5737	","	5.1"
"5738	","	4.8"
"5739	","	6.8"
"5740	","	5.9"
"5741	","	6.1"
"5742	","	5.5"
"5743	","	6.9"
"5744	","	6.2"
"5745	","	6.1"
"5746	","	7.3"
"5747	","	4.8"
"5748	","	4.4"
"5749	","	5.8"
"5750	","	6.1"
"5751	",
"5752	","	5.3"
"5753	","	7.8"
"5754	","	4.5"
"5755	","	6.6"
"5756	","	5.8"
"5757	","	5.5"
"5758	","	6.1"
"5759	","	6.9"
"5760	","	6.6"
"5761	","	5.7"
"5762	","	6.8"
"5763	","	6.1"
"5764	","	3"
"5765	","	5.1"
"5766	","	4.5"
"5767	","	5.1"
"5768	","	5.4"
"5769	","	6.6"
"5770	","	5.3"
"5771	","	6.4"
"5772	","	5.2"
"5773	","	5.9"
"5774	","	6.6"
"5775	","	6.4"
"5776	","	6.2"
"5777	","	4.9"
"5778	","	5.3"
"5779	","	6.9"
"5780	","	6.6"
"5781	","	6.7"
"5782	","	5.6"
"5783	","	5.7"
"5784	","	5.6"
"5785	","	6.3"
"5786	","	8"
"5787	","	5.9"
"5788	","	6.4"
"5789	","	6.4"
"5790	","	3"
"5791	","	3.8"
"5792	","	6.6"
"5793	","	5.6"
"5794	","	7.2"
"5795	","	4.6"
"5796	","	7.1"
"5797	","	6.3"
"5798	","	7.6"
"5799	","	6.5"
"5800	","	7.4"
"5801	","	6.7"
"5802	","	8"
"5803	","	7.1"
"5804	","	6.8"
"5805	","	7.6"
"5806	","	5"
"5807	","	5.6"
"5808	","	5"
"5809	","	5.9"
"5810	","	7.4"
"5811	","	6"
"5812	","	6.5"
"5813	","	5.2"
"5814	","	5.6"
"5815	","	5.6"
"5816	","	6.7"
"5817	","	5.3"
"5818	","	6.3"
"5819	","	7.2"
"5820	","	7.4"
"5821	","	6.1"
"5822	","	6.1"
"5823	","	6"
"5824	","	5.6"
"5825	","	6.6"
"5826	","	5.1"
"5827	","	6.4"
"5828	","	6.6"
"5829	","	6.5"
"5830	","	5.8"
"5831	","	6.6"
"5832	","	4.8"
"5833	",
"5834	","	6.1"
"5835	","	6"
"5836	","	6.2"
"5837	","	3.4"
"5838	","	7.8"
"5839	","	4.1"
"5840	","	7.1"
"5841	","	4.7"
"5842	","	6.6"
"5843	","	5.3"
"5844	","	6.5"
"5845	","	5.4"
"5846	","	4.1"
"5847	","	6.1"
"5848	","	6.1"
"5849	","	6.7"
"5850	","	5.5"
"5851	","	6.7"
"5852	","	5.8"
"5853	","	5.8"
"5854	","	6.1"
"5855	","	4.8"
"5856	","	8.5"
"5857	","	5.6"
"5858	","	6.5"
"5859	","	5.1"
"5860	","	5.8"
"5861	","	7.4"
"5862	","	5.2"
"5863	","	7"
"5864	","	7.2"
"5865	","	7.4"
"5866	","	7.7"
"5867	","	5.7"
"5868	","	5.8"
"5869	","	6.1"
"5870	","	6.8"
"5871	","	8"
"5872	","	6.7"
"5873	","	5.1"
"5874	","	7.4"
"5875	","	6.2"
"5876	","	7.7"
"5877	","	7.6"
"5878	","	4.6"
"5879	","	2.8"
"5880	","	5.8"
"5881	","	7.7"
"5882	","	5"
"5883	",
"5884	","	6.5"
"5885	","	6.9"
"5886	","	6.1"
"5887	","	6.4"
"5888	","	5.6"
"5889	","	6.8"
"5890	","	4.7"
"5891	","	6.7"
"5892	","	6.8"
"5893	","	5.8"
"5894	","	6.9"
"5895	","	7"
"5896	","	7.4"
"5897	","	5.9"
"5898	","	4.3"
"5899	","	7.2"
"5900	",
"5901	","	6.6"
"5902	","	6.5"
"5903	","	2.9"
"5904	","	6.8"
"5905	","	3.8"
"5906	","	7.1"
"5907	","	5.6"
"5908	","	5.7"
"5909	","	5.9"
"5910	","	4.6"
"5911	","	5.1"
"5912	","	6"
"5913	","	6.4"
"5914	","	6.5"
"5915	","	6.3"
"5916	","	6.5"
"5917	","	4.5"
"5918	","	4.2"
"5919	","	5.3"
"5920	","	6.8"
"5921	","	7.3"
"5922	","	7.2"
"5923	","	7.4"
"5924	","	6.8"
"5925	","	6.1"
"5926	","	6.6"
"5927	","	6"
"5928	","	7.4"
"5929	","	2.8"
"5930	","	6.6"
"5931	","	0"
"5932	","	6.4"
"5933	","	7.6"
"5934	","	6.4"
"5935	","	0"
"5936	","	0"
"5937	",
"5938	","	7"
"5939	","	6"
"5940	","	6.2"
"5941	","	7"
"5942	",
"5943	","	6.9"
"5944	","	8"
"5945	","	6.1"
"5946	","	6.1"
"5947	","	4.9"
"5948	","	5.8"
"5949	","	7.2"
"5950	","	6.4"
"5951	",
"5952	","	5.4"
"5953	","	6.7"
"5954	","	5"
"5955	","	6.7"
"5956	","	5.5"
"5957	","	8"
"5958	","	6.2"
"5959	","	6.8"
"5960	","	5.8"
"5961	","	6.9"
"5962	","	8"
"5963	","	5.4"
"5964	","	6.4"
"5965	","	7.2"
"5966	","	6.3"
"5967	","	6.4"
"5968	","	7"
"5969	","	6"
"5970	","	6.6"
"5971	","	6.5"
"5972	","	7.3"
"5973	","	6.9"
"5974	","	6.4"
"5975	","	6.6"
"5976	","	6"
"5977	","	5.9"
"5978	","	7.6"
"5979	","	6.1"
"5980	","	3.7"
"5981	","	4.5"
"5982	","	6.1"
"5983	","	6.7"
"5984	","	5.6"
"5985	","	5.4"
"5986	","	7.1"
"5987	","	6.5"
"5988	","	6.6"
"5989	","	5.8"
"5990	","	5.3"
"5991	","	5.7"
"5992	","	6.5"
"5993	","	6.6"
"5994	","	6.1"
"5995	","	7.9"
"5996	","	5.5"
"5997	","	6.2"
"5998	","	5.7"
"5999	","	5.6"
"6000	","	6.6"
"6001	","	6.2"
"6002	","	6.3"
"6003	","	5.5"
"6004	","	6.9"
"6005	","	6.3"
"6006	","	7.1"
"6007	","	6.3"
"6008	","	6.4"
"6009	","	6.6"
"6010	","	5.8"
"6011	","	6"
"6012	","	6.2"
"6013	","	6.6"
"6014	","	6"
"6015	","	6.4"
"6016	","	6"
"6017	","	6.8"
"6018	","	5.8"
"6019	","	7"
"6020	","	6.7"
"6021	","	6.2"
"6022	","	6.5"
"6023	","	6.3"
"6024	","	6.6"
"6025	","	7.1"
"6026	","	6"
"6027	","	6.6"
"6028	","	6.1"
"6029	","	7.6"
"6030	","	7.1"
"6031	","	7.3"
"6032	","	5.2"
"6033	","	6.4"
"6034	","	7.3"
"6035	","	7.1"
"6036	","	7"
"6037	","	7"
"6038	","	6.4"
"6039	","	7"
"6040	","	7.3"
"6041	","	7.8"
"6042	","	7.6"
"6043	","	7.2"
"6044	","	7.3"
"6045	","	7.7"
"6046	","	7"
"6047	","	6.2"
"6048	","	7.2"
"6049	","	7.6"
"6050	","	6.1"
"6051	","	6.3"
"6052	","	6.2"
"6053	","	6.9"
"6054	","	7.4"
"6055	","	5.9"
"6056	","	6.9"
"6057	","	6.8"
"6058	","	6.6"
"6059	","	6.6"
"6060	","	6.9"
"6061	",
"6062	","	6.8"
"6063	","	7.3"
"6064	","	6.4"
"6065	","	6.3"
"6066	","	5.9"
"6067	","	5.7"
"6068	","	5.7"
"6069	","	5.6"
"6070	","	5.3"
"6071	","	6.3"
"6072	","	7.6"
"6073	","	5.6"
"6074	","	6.9"
"6075	","	5.1"
"6076	","	5.5"
"6077	","	3.4"
"6078	","	7.2"
"6079	","	7"
"6080	","	7"
"6081	","	6.5"
"6082	","	7.1"
"6083	","	5.5"
"6084	","	6.7"
"6085	","	5.9"
"6086	","	6.5"
"6087	","	6.5"
"6088	","	7.6"
"6089	","	3"
"6090	","	6.7"
"6091	","	6.7"
"6092	","	6.9"
"6093	",
"6094	","	6.2"
"6095	","	6"
"6096	","	7.3"
"6097	","	0"
"6098	","	6.1"
"6099	","	7.6"
"6100	","	5.4"
"6101	","	6.3"
"6102	","	5.1"
"6103	","	6.4"
"6104	","	5.9"
"6105	","	8.1"
"6106	","	6.5"
"6107	","	6.6"
"6108	","	7.6"
"6109	","	5.9"
"6110	","	7"
"6111	","	4.8"
"6112	","	7"
"6113	","	6"
"6114	","	6.7"
"6115	","	5.9"
"6116	","	6.9"
"6117	","	5.7"
"6118	","	5.4"
"6119	","	6.6"
"6120	","	6.1"
"6121	","	4.3"
"6122	","	7.6"
"6123	","	5.8"
"6124	","	5.5"
"6125	","	4.7"
"6126	","	6.2"
"6127	","	6.8"
"6128	","	6.6"
"6129	","	5.4"
"6130	","	4.9"
"6131	","	5.9"
"6132	","	6.1"
"6133	","	6.9"
"6134	","	5.3"
"6135	","	3.2"
"6136	","	5.5"
"6137	","	3"
"6138	","	6.5"
"6139	","	5.8"
"6140	","	6.8"
"6141	","	6.2"
"6142	","	7"
"6143	","	7.4"
"6144	","	6.5"
"6145	","	5.9"
"6146	","	5.4"
"6147	","	3.8"
"6148	","	7.4"
"6149	","	6.1"
"6150	","	5.5"
"6151	","	6.7"
"6152	","	6"
"6153	","	6.6"
"6154	","	7.5"
"6155	","	6.6"
"6156	","	6.7"
"6157	","	5.4"
"6158	","	4.9"
"6159	","	7.6"
"6160	","	7"
"6161	","	7.2"
"6162	","	7.9"
"6163	","	6.7"
"6164	","	6"
"6165	","	6"
"6166	","	4.1"
"6167	","	7.2"
"6168	","	6.1"
"6169	","	7"
"6170	","	5.2"
"6171	","	7"
"6172	","	4.9"
"6173	","	5.1"
"6174	","	6.5"
"6175	","	4.9"
"6176	","	5.9"
"6177	","	4.4"
"6178	","	6.5"
"6179	","	6.2"
"6180	","	6.8"
"6181	","	6.1"
"6182	","	3.6"
"6183	","	7.4"
"6184	","	1.6"
"6185	","	5"
"6186	","	4"
"6187	","	6.8"
"6188	","	6.8"
"6189	","	7.1"
"6190	","	5.6"
"6191	","	6"
"6192	","	6.5"
"6193	","	7.3"
"6194	","	5.5"
"6195	","	7.6"
"6196	","	5"
"6197	","	5.6"
"6198	","	4.8"
"6199	",
"6200	","	5.7"
"6201	","	5"
"6202	","	7"
"6203	","	7"
"6204	","	7.2"
"6205	",
"6206	","	5"
"6207	","	5.1"
"6208	","	6"
"6209	","	5.3"
"6210	","	2.5"
"6211	","	7"
"6212	","	6.5"
"6213	","	7.7"
"6214	","	6.4"
"6215	","	5.4"
"6216	","	6.1"
"6217	","	5.6"
"6218	","	6.7"
"6219	","	5.7"
"6220	","	6"
"6221	","	1"
"6222	","	5"
"6223	","	6.2"
"6224	","	6.6"
"6225	","	7.1"
"6226	","	6.4"
"6227	","irector Erich von Stroheim stars as a fraudulent count, living high on the hog in Monte Carlo. He supports himself by extorting huge sums of money from silly married ladies who are dumb enough to fall for his romantic charms. Von Stroheim's partners in crime, phony princesses Mae Busch and Maud George, live in a state of perpetual depravity with the count in a huge mansion. Their latest victim, played by an actress who insisted upon being billed as Miss DuPont, is the wife of an American financier. Von Stroheim's attempted seduction of this particular foolish wife is thwarted at every turn, and the count ultimately gets his comeuppance.""	11"
"6228	","	5.3"
"6229	","	6.6"
"6230	","	4.8"
"6231	","	3.6"
"6232	","	6.6"
"6233	","	4.8"
"6234	","	0"
"6235	","	5.1"
"6236	","	7.1"
"6237	","	7.4"
"6238	","	7.3"
"6239	","	6"
"6240	","	6.3"
"6241	","	5"
"6242	","	6.9"
"6243	","	5.5"
"6244	","	7.2"
"6245	","	4.9"
"6246	","	4.5"
"6247	","	3.7"
"6248	","	4.5"
"6249	","	5.1"
"6250	","	6.5"
"6251	","	6.9"
"6252	","	5.1"
"6253	","	6"
"6254	","	5.3"
"6255	","	6"
"6256	","	6.5"
"6257	","	5.6"
"6258	","	6.4"
"6259	","	5.3"
"6260	","	6.1"
"6261	","	5.8"
"6262	","	6.5"
"6263	","	6.2"
"6264	","	7.2"
"6265	","	5.7"
"6266	","	6.8"
"6267	","	6.4"
"6268	","	6.7"
"6269	","	5.6"
"6270	","	5.4"
"6271	",
"6272	","	5.2"
"6273	","	6.3"
"6274	","	6.4"
"6275	","	6.3"
"6276	","	0"
"6277	","	0"
"6278	","	5.3"
"6279	","	5.5"
"6280	","	4.9"
"6281	","	5.7"
"6282	","	6.3"
"6283	","	8.3"
"6284	","	4"
"6285	","	6.8"
"6286	","	7.9"
"6287	","	6"
"6288	","	6.4"
"6289	","	5.8"
"6290	","	6"
"6291	","	5.7"
"6292	","	5.4"
"6293	","	5.8"
"6294	","	6.1"
"6295	","	6.5"
"6296	","	5.7"
"6297	","	5.9"
"6298	","	6"
"6299	","	6.5"
"6300	",
"6301	","	5.8"
"6302	","	5.9"
"6303	","	5.5"
"6304	","	6.1"
"6305	","	5.3"
"6306	","	7.5"
"6307	","	7.4"
"6308	","	5.8"
"6309	","	4.3"
"6310	","	5.8"
"6311	","	6.2"
"6312	","	3.8"
"6313	","	6.4"
"6314	","	6.4"
"6315	","	5.3"
"6316	","	7.1"
"6317	","	4.7"
"6318	","	5.8"
"6319	","	3"
"6320	","	4.9"
"6321	","	5.8"
"6322	","	6.5"
"6323	","	6.4"
"6324	","	6.6"
"6325	","	6"
"6326	","	6.1"
"6327	","	6"
"6328	","	4.7"
"6329	","	5.9"
"6330	","	5.5"
"6331	","	6.9"
"6332	","	5.9"
"6333	","	6.8"
"6334	","	5.5"
"6335	","	6.1"
"6336	","	7.4"
"6337	","	5.7"
"6338	","	7.4"
"6339	","	6.4"
"6340	","	7.7"
"6341	","	6.1"
"6342	","	6.1"
"6343	","	4.3"
"6344	","	5.9"
"6345	","	0"
"6346	","	6.3"
"6347	","	7.3"
"6348	","	0"
"6349	","	4.8"
"6350	","	4.7"
"6351	","	5.6"
"6352	","	6.9"
"6353	","	6.5"
"6354	","	5.6"
"6355	","	6"
"6356	","	7.3"
"6357	","	5.8"
"6358	","	6.9"
"6359	","	6.9"
"6360	","	7"
"6361	","	6.6"
"6362	","	5.4"
"6363	","	6.4"
"6364	","	6.2"
"6365	","	6.9"
"6366	","	6.7"
"6367	","	7.3"
"6368	","	7.8"
"6369	","	6.3"
"6370	","	4.3"
"6371	","	7.5"
"6372	","	7"
"6373	","	7"
"6374	","	7.3"
"6375	","	5.2"
"6376	","	5.3"
"6377	","	2"
"6378	","	5.6"
"6379	","	7.6"
"6380	","	6.6"
"6381	","	5.2"
"6382	","	3.3"
"6383	","	7.9"
"6384	","	6.8"
"6385	","	6.5"
"6386	","	6.2"
"6387	","	7"
"6388	","	5.8"
"6389	","	7"
"6390	","	7.3"
"6391	","	6.7"
"6392	","	6.9"
"6393	","	6"
"6394	","	6.2"
"6395	","	6.9"
"6396	","	6.6"
"6397	","	6.2"
"6398	","	6.3"
"6399	","	6.7"
"6400	","	6.4"
"6401	","	6.2"
"6402	","	7.5"
"6403	","	7.5"
"6404	","	4.8"
"6405	","	5.5"
"6406	","	6.3"
"6407	","	4.7"
"6408	","	5.6"
"6409	","	3.5"
"6410	","	5.9"
"6411	","	6.3"
"6412	","	6.7"
"6413	","	4.7"
"6414	","	7.8"
"6415	","	6"
"6416	","	6.6"
"6417	","	7"
"6418	","	5.8"
"6419	","	7.3"
"6420	","	6.4"
"6421	","	5.9"
"6422	","	6.3"
"6423	","	7"
"6424	","	5.5"
"6425	","	5"
"6426	","	7.3"
"6427	","	5.3"
"6428	","	5.2"
"6429	","	5.9"
"6430	","	7.2"
"6431	","	4.8"
"6432	","	6.3"
"6433	","	6.9"
"6434	","	6.4"
"6435	","	6.4"
"6436	","	6.4"
"6437	","	6.4"
"6438	","	5.7"
"6439	","	4.7"
"6440	","	4.6"
"6441	","	3.9"
"6442	","	6"
"6443	","	7"
"6444	","	6.4"
"6445	","	5.1"
"6446	","	5.6"
"6447	","	6.4"
"6448	","	6.2"
"6449	","	6.6"
"6450	","	6"
"6451	","	6"
"6452	","	7.1"
"6453	","	7.6"
"6454	","	4.9"
"6455	","	5.5"
"6456	","	5"
"6457	","	5.6"
"6458	","	5.8"
"6459	","	7.2"
"6460	","	6.4"
"6461	","	6"
"6462	","	6.8"
"6463	","	5"
"6464	","	5.9"
"6465	","	5"
"6466	","	6.4"
"6467	","	6.6"
"6468	","	6.1"
"6469	","	6.2"
"6470	","	6.5"
"6471	","	6.9"
"6472	","	7.4"
"6473	","	6.6"
"6474	","	6.9"
"6475	","	6.1"
"6476	","	6.4"
"6477	","	6.7"
"6478	","	7.1"
"6479	","	6.1"
"6480	","	0"
"6481	","	5.8"
"6482	","	6.6"
"6483	","	7.5"
"6484	","	6.2"
"6485	",
"6486	","	6.3"
"6487	","	4.7"
"6488	","	6.9"
"6489	","	6.7"
"6490	","	3.5"
"6491	","	7"
"6492	","	6.4"
"6493	","	6.2"
"6494	","	7.1"
"6495	","	6.6"
"6496	","	7.1"
"6497	","	7.8"
"6498	","	7.9"
"6499	","	6.6"
"6500	","	6.8"
"6501	","	6.7"
"6502	","	5.9"
"6503	","	5.4"
"6504	","	5.7"
"6505	","	2.5"
"6506	","	4.7"
"6507	","	4.8"
"6508	","	4"
"6509	","	5"
"6510	","	5.9"
"6511	","	6"
"6512	","	6.7"
"6513	","	6"
"6514	","	6.5"
"6515	","	5.7"
"6516	","	4.5"
"6517	","	6.6"
"6518	","	7.2"
"6519	","	5.5"
"6520	","	6.6"
"6521	","	7"
"6522	","	7.1"
"6523	","	6.9"
"6524	","	6.4"
"6525	","	6.4"
"6526	","	6.4"
"6527	","	5.8"
"6528	","	6.2"
"6529	","	5.9"
"6530	","	6"
"6531	","	6.2"
"6532	","	6.7"
"6533	","	5.5"
"6534	","	7.4"
"6535	","	6.7"
"6536	","	6.4"
"6537	","	6"
"6538	","	7.7"
"6539	","	7.3"
"6540	","	7.4"
"6541	","	7.6"
"6542	","	6.9"
"6543	","	6.2"
"6544	","	6.1"
"6545	","	6.7"
"6546	","	6.5"
"6547	","	6.9"
"6548	","	9"
"6549	","	6.4"
"6550	","	6.4"
"6551	","	5.9"
"6552	","	5.8"
"6553	","	5.7"
"6554	","	7.2"
"6555	","	7"
"6556	","	7.2"
"6557	","	6.5"
"6558	","	0"
"6559	","	5.3"
"6560	","	6.1"
"6561	","	5.6"
"6562	","	4.5"
"6563	","	6.6"
"6564	","	6"
"6565	","	6.1"
"6566	","	6.4"
"6567	","	6.1"
"6568	","	5.8"
"6569	","	6.1"
"6570	","	6.8"
"6571	","	6.8"
"6572	","	5.5"
"6573	","	6.9"
"6574	","	5.2"
"6575	","	6.8"
"6576	","	7"
"6577	","	6.9"
"6578	","	6.5"
"6579	","	7.5"
"6580	","	6"
"6581	","	6.7"
"6582	","	6.1"
"6583	","	0"
"6584	","	7.2"
"6585	","	5.9"
"6586	","	7.4"
"6587	","	6.5"
"6588	","	5.1"
"6589	","	6.3"
"6590	","	5.4"
"6591	","	5.2"
"6592	","	5.6"
"6593	","	4.6"
"6594	","	5.4"
"6595	","	7"
"6596	","	3.8"
"6597	","	5.3"
"6598	","	6.9"
"6599	","	7"
"6600	","	2.8"
"6601	","	5.7"
"6602	","	6"
"6603	","	7.9"
"6604	","	6.5"
"6605	","	5.1"
"6606	","	5.3"
"6607	","	5.1"
"6608	","	0"
"6609	","	5.7"
"6610	","	4.9"
"6611	","	4.6"
"6612	","	4.1"
"6613	","	5.6"
"6614	","	7.5"
"6615	","	5.3"
"6616	","	6.6"
"6617	","	6.4"
"6618	","	5.6"
"6619	","	7.1"
"6620	","	6.9"
"6621	","	7.3"
"6622	","	6.3"
"6623	","	6.3"
"6624	","	6.3"
"6625	","	6.1"
"6626	","	7"
"6627	","	7.2"
"6628	","	6.6"
"6629	","	5.8"
"6630	","	6.3"
"6631	","	7.3"
"6632	","	6.1"
"6633	","	6.6"
"6634	","	7.2"
"6635	","	6"
"6636	","	6.7"
"6637	","	6.5"
"6638	","	5.9"
"6639	","	6.8"
"6640	","	7.7"
"6641	","	7"
"6642	","	6.8"
"6643	","	6.8"
"6644	","	6.5"
"6645	","	4.1"
"6646	","	5.9"
"6647	","	7.2"
"6648	","	6.8"
"6649	","	6.4"
"6650	","	6.2"
"6651	","	6.1"
"6652	","	6.8"
"6653	","	5.3"
"6654	","	6.9"
"6655	","	7.2"
"6656	","	4.1"
"6657	","	6.6"
"6658	","	6"
"6659	","	6.5"
"6660	","	7.2"
"6661	","	6.6"
"6662	","	7"
"6663	","	4.4"
"6664	","	6.5"
"6665	","	6"
"6666	","	6.7"
"6667	","	7.2"
"6668	","	7"
"6669	","	6.5"
"6670	","	6.9"
"6671	","	6"
"6672	","	6.4"
"6673	","	7"
"6674	","	7.7"
"6675	","	6.4"
"6676	","	7.2"
"6677	","	7.7"
"6678	","	6.6"
"6679	","	7.3"
"6680	","	7.5"
"6681	","	6"
"6682	","	6.7"
"6683	","	6.2"
"6684	","	5.9"
"6685	","	4.7"
"6686	","	6.7"
"6687	","	6.3"
"6688	","	6.3"
"6689	","	7.7"
"6690	","	6.3"
